,movie,chapter,character,dialog,Unnamed: 0,gender,releaseYear,processed_tokens,processed_text,preprocessed_tokens,preprocessed_text
13662,Harry Potter and the Chamber of Secrets,No longer safe,dobby,this sir it is a mark of the houseelves' enslavement dobby can only be freed if his master presents him with clothes ah! listen listen! terrible things are about to happen at hogwarts harry potter must not stay here now that history is to repeat itself,6217.0,male,2002,"['sir', 'mark', 'houseelve', ""'"", 'enslavement', 'dobby', 'free', 'master', 'present', 'clothe', 'ah', '!', 'listen', 'listen', '!', 'terrible', 'thing', 'happen', 'hogwart', 'harry', 'potter', 'must', 'not', 'stay', 'history', 'repeat']",sir mark houseelve ' enslavement dobby free master present clothe ah ! listen listen ! terrible thing happen hogwart harry potter must not stay history repeat,"['sir', 'mark', 'houseelve', ""'"", 'enslavement', 'dobby', 'free', 'master', 'present', 'clothe', 'ah', '!', 'listen', 'listen', '!', 'terrible', 'thing', 'happen', 'hogwart', 'harry', 'potter', 'must', 'stay', 'history', 'repeat']",sir mark houseelve ' enslavement dobby free master present clothe ah ! listen listen ! terrible thing happen hogwart harry potter must stay history repeat
13663,Harry Potter and the Chamber of Secrets,No longer safe,harry potter,repeat itself you mean this has happened before,6218.0,male,2002,"['repeat', 'mean', 'happen']",repeat mean happen,"['repeat', 'mean', 'happen']",repeat mean happen
13664,Harry Potter and the Chamber of Secrets,No longer safe,dobby,ah! i shouldn't have said that! oh! ah! dah! bad dobby! bad!,6219.0,male,2002,"['ah', '!', 'I', 'not', 'say', '!', 'oh', '!', 'ah', '!', 'dah', '!', 'bad', 'dobby', '!', 'bad', '!']",ah ! I not say ! oh ! ah ! dah ! bad dobby ! bad !,"['ah', '!', '!', 'oh', '!', 'ah', '!', 'dah', '!', 'bad', 'dobby', '!', 'bad', '!']",ah ! ! oh ! ah ! dah ! bad dobby ! bad !
13665,Harry Potter and the Chamber of Secrets,No longer safe,harry potter,dobby stop it! stop it! stop dobby! tell me dobby when did this happen before who's doing it now,6220.0,male,2002,"['dobby', 'stop', '!', 'stop', '!', 'stop', 'dobby', '!', 'tell', 'I', 'dobby', 'happen']",dobby stop ! stop ! stop dobby ! tell I dobby happen,"['dobby', 'stop', '!', 'stop', '!', 'stop', 'dobby', '!', 'tell', 'dobby', 'happen']",dobby stop ! stop ! stop dobby ! tell dobby happen
13666,Harry Potter and the Chamber of Secrets,No longer safe,dobby,dobby cannot say sir dobby only wants harry potter to be safe,6221.0,male,2002,"['dobby', 'not', 'say', 'sir', 'dobby', 'want', 'harry', 'potter', 'safe']",dobby not say sir dobby want harry potter safe,"['dobby', 'sir', 'dobby', 'want', 'harry', 'potter', 'safe']",dobby sir dobby want harry potter safe
13667,Harry Potter and the Chamber of Secrets,No longer safe,harry potter,no dobby tell me who is it,6222.0,male,2002,"['dobby', 'tell', 'I']",dobby tell I,"['dobby', 'tell']",dobby tell
13668,Harry Potter and the Chamber of Secrets,No longer safe,poppy pomfrey,put him here what happened,6223.0,female,2002,"['put', 'happen']",put happen,"['put', 'happen']",put happen
13669,Harry Potter and the Chamber of Secrets,No longer safe,albus dumbledore,there's been another attack,6224.0,male,2002,"['another', 'attack']",another attack,"['another', 'attack']",another attack
13670,Harry Potter and the Chamber of Secrets,No longer safe,minerva mcgonagall,i think do ya know i think he's been petrified madame pomfrey look! perhaps he managed to take a picture of his attacker,6225.0,female,2002,"['I', 'think', 'ya', 'know', 'I', 'think', 'petrify', 'madame', 'pomfrey', 'look', '!', 'perhaps', 'manage', 'take', 'picture', 'attacker']",I think ya know I think petrify madame pomfrey look ! perhaps manage take picture attacker,"['think', 'ya', 'think', 'petrify', 'madame', 'pomfrey', 'look', '!', 'perhaps', 'manage', 'take', 'picture', 'attacker']",think ya think petrify madame pomfrey look ! perhaps manage take picture attacker
13671,Harry Potter and the Chamber of Secrets,No longer safe,minerva mcgonagall,what can this mean albus,6226.0,female,2002,"['mean', 'albus']",mean albus,"['mean', 'albus']",mean albus
13672,Harry Potter and the Chamber of Secrets,No longer safe,albus dumbledore,it meansthat our students are in great danger,6227.0,male,2002,"['meansthat', 'student', 'great', 'danger']",meansthat student great danger,"['meansthat', 'student', 'great', 'danger']",meansthat student great danger
13673,Harry Potter and the Chamber of Secrets,No longer safe,minerva mcgonagall,what should i tell the staff,6228.0,female,2002,"['I', 'tell', 'staff']",I tell staff,"['tell', 'staff']",tell staff
13674,Harry Potter and the Chamber of Secrets,No longer safe,albus dumbledore,the truth tell them hogwarts is no longer safe it is as we feared minerva the chamber of secrets has indeed been opened again,6229.0,male,2002,"['truth', 'tell', 'hogwart', 'long', 'safe', 'fear', 'minerva', 'chamber', 'secret', 'indeed', 'open']",truth tell hogwart long safe fear minerva chamber secret indeed open,"['truth', 'tell', 'hogwart', 'long', 'safe', 'fear', 'minerva', 'chamber', 'secret', 'indeed', 'open']",truth tell hogwart long safe fear minerva chamber secret indeed open
13675,Harry Potter and the Chamber of Secrets,Dueling Club,hermione granger,again you mean the chamber of secrets has been opened before,6230.0,female,2002,"['mean', 'chamber', 'secret', 'open']",mean chamber secret open,"['mean', 'chamber', 'secret', 'open']",mean chamber secret open
13676,Harry Potter and the Chamber of Secrets,Dueling Club,ron weasley,of course don't you see lucius malfoy must have opened it when he was at school here and now he's taught draco how to do it,6231.0,male,2002,"['course', 'not', 'see', 'lucius', 'malfoy', 'must', 'open', 'school', 'teach', 'draco']",course not see lucius malfoy must open school teach draco,"['course', 'lucius', 'malfoy', 'must', 'open', 'school', 'teach', 'draco']",course lucius malfoy must open school teach draco
13677,Harry Potter and the Chamber of Secrets,Dueling Club,hermione granger,maybe we'll have to wait for the polyjuice potion to know for sure,6232.0,female,2002,"['maybe', 'wait', 'polyjuice', 'potion', 'know', 'sure']",maybe wait polyjuice potion know sure,"['maybe', 'wait', 'polyjuice', 'potion', 'sure']",maybe wait polyjuice potion sure
13678,Harry Potter and the Chamber of Secrets,Dueling Club,ron weasley,enlighten me why are we brewing this potion in broad daylight in the middle of a girl's lavatory don't you think we'll get caught,6233.0,male,2002,"['enlighten', 'I', 'brew', 'potion', 'broad', 'daylight', 'middle', 'girl', ""'s"", 'lavatory', 'not', 'think', 'get', 'catch']",enlighten I brew potion broad daylight middle girl 's lavatory not think get catch,"['enlighten', 'brew', 'potion', 'broad', 'daylight', 'middle', 'girl', 'lavatory', 'think', 'catch']",enlighten brew potion broad daylight middle girl lavatory think catch
13679,Harry Potter and the Chamber of Secrets,Dueling Club,hermione granger,heh no no one ever comes in here,6234.0,female,2002,"['heh', 'one', 'ever', 'come']",heh one ever come,"['heh', 'ever']",heh ever
13681,Harry Potter and the Chamber of Secrets,Dueling Club,hermione granger,moaning myrtle,6236.0,female,2002,"['moan', 'myrtle']",moan myrtle,"['moan', 'myrtle']",moan myrtle
13684,Harry Potter and the Chamber of Secrets,Dueling Club,ron weasley,who's moaning myrtle,6239.0,male,2002,"['moan', 'myrtle']",moan myrtle,"['moan', 'myrtle']",moan myrtle
13685,Harry Potter and the Chamber of Secrets,Dueling Club,moaning myrtle,i'm moaning myrtle! i wouldn't expect you to know me! who would ever talk about ugly miserable moping moaning myrtle huhaaaah!,6240.0,female,2002,"['I', 'moan', 'myrtle', '!', 'I', 'would', 'not', 'expect', 'know', 'I', '!', 'would', 'ever', 'talk', 'ugly', 'miserable', 'moping', 'moan', 'myrtle', 'huhaaaah', '!']",I moan myrtle ! I would not expect know I ! would ever talk ugly miserable moping moan myrtle huhaaaah !,"['moan', 'myrtle', '!', 'expect', '!', 'ever', 'talk', 'ugly', 'miserable', 'moping', 'moan', 'myrtle', 'huhaaaah', '!']",moan myrtle ! expect ! ever talk ugly miserable moping moan myrtle huhaaaah !
13686,Harry Potter and the Chamber of Secrets,Dueling Club,hermione granger,she's a little sensitive,6241.0,female,2002,"['little', 'sensitive']",little sensitive,"['little', 'sensitive']",little sensitive
13687,Harry Potter and the Chamber of Secrets,Dueling Club,gilderoy lockhart,gather 'round gather 'round! can everybody see me can you all hear me excellent! in light of the dark events of recent weeks professor dumbledore has granted me permission to start this little dueling club to train you all up in case you ever need to defend yourselves as i myself have done on countless occasions for full details see my published works let me introduce my assistant professor snape he has sportingly agreed to help me with a short demonstration now i don't want any of you youngsters to worry you'll still have your potions master when i'm through with him never fear one two three,6242.0,male,2002,"['gather', ""'"", 'round', 'gather', ""'"", 'round', '!', 'everybody', 'see', 'I', 'hear', 'I', 'excellent', '!', 'light', 'dark', 'event', 'recent', 'week', 'professor', 'dumbledore', 'grant', 'I', 'permission', 'start', 'little', 'duel', 'club', 'train', 'case', 'ever', 'need', 'defend', 'I', 'countless', 'occasion', 'full', 'detail', 'see', 'publish', 'work', 'let', 'I', 'introduce', 'assistant', 'professor', 'snape', 'sportingly', 'agree', 'help', 'I', 'short', 'demonstration', 'I', 'not', 'want', 'youngster', 'worry', 'still', 'potion', 'master', 'I', 'never', 'fear', 'one', 'two', 'three']",gather ' round gather ' round ! everybody see I hear I excellent ! light dark event recent week professor dumbledore grant I permission start little duel club train case ever need defend I countless occasion full detail see publish work let I introduce assistant professor snape sportingly agree help I short demonstration I not want youngster worry still potion master I never fear one two three,"['gather', ""'"", 'round', 'gather', ""'"", 'round', '!', 'everybody', 'hear', 'excellent', '!', 'light', 'dark', 'event', 'recent', 'week', 'professor', 'dumbledore', 'grant', 'permission', 'start', 'little', 'duel', 'club', 'train', 'case', 'ever', 'need', 'defend', 'countless', 'occasion', 'full', 'detail', 'publish', 'work', 'let', 'introduce', 'assistant', 'professor', 'snape', 'sportingly', 'agree', 'help', 'short', 'demonstration', 'want', 'youngster', 'worry', 'still', 'potion', 'master', 'never', 'fear', 'two', 'three']",gather ' round gather ' round ! everybody hear excellent ! light dark event recent week professor dumbledore grant permission start little duel club train case ever need defend countless occasion full detail publish work let introduce assistant professor snape sportingly agree help short demonstration want youngster worry still potion master never fear two three
13688,Harry Potter and the Chamber of Secrets,Dueling Club,severus snape,expelliarmus!,6243.0,male,2002,"['expelliarmus', '!']",expelliarmus !,"['expelliarmus', '!']",expelliarmus !
13689,Harry Potter and the Chamber of Secrets,Dueling Club,gilderoy lockhart,whoaah!,6244.0,male,2002,"['whoaah', '!']",whoaah !,"['whoaah', '!']",whoaah !
13690,Harry Potter and the Chamber of Secrets,Dueling Club,hermione granger,do you think he's all right,6245.0,female,2002,"['think', 'right']",think right,"['think', 'right']",think right
13691,Harry Potter and the Chamber of Secrets,Dueling Club,ron weasley,who cares,6246.0,male,2002,['care'],care,['care'],care
13692,Harry Potter and the Chamber of Secrets,Dueling Club,gilderoy lockhart,an excellent idea to show them that professor snape but if you don't mind me saying it was pretty obvious ah what you were about to do and if i had wanted to stop you it would have been only too easy,6247.0,male,2002,"['excellent', 'idea', 'show', 'professor', 'snape', 'not', 'mind', 'I', 'say', 'pretty', 'obvious', 'ah', 'I', 'want', 'stop', 'would', 'easy']",excellent idea show professor snape not mind I say pretty obvious ah I want stop would easy,"['excellent', 'idea', 'show', 'professor', 'snape', 'mind', 'pretty', 'obvious', 'ah', 'want', 'stop', 'easy']",excellent idea show professor snape mind pretty obvious ah want stop easy
13693,Harry Potter and the Chamber of Secrets,Dueling Club,severus snape,perhaps it would be prudent to first teach the students to block unfriendly spells professor,6248.0,male,2002,"['perhaps', 'would', 'prudent', 'first', 'teach', 'student', 'block', 'unfriendly', 'spell', 'professor']",perhaps would prudent first teach student block unfriendly spell professor,"['perhaps', 'prudent', 'first', 'teach', 'student', 'block', 'unfriendly', 'spell', 'professor']",perhaps prudent first teach student block unfriendly spell professor
13694,Harry Potter and the Chamber of Secrets,Dueling Club,gilderoy lockhart,an excellent suggestion professor snape! ah let's have a volunteer pair! um potter weasley how about you,6249.0,male,2002,"['excellent', 'suggestion', 'professor', 'snape', '!', 'ah', 'let', 'us', 'volunteer', 'pair', '!', 'um', 'potter', 'weasley']",excellent suggestion professor snape ! ah let us volunteer pair ! um potter weasley,"['excellent', 'suggestion', 'professor', 'snape', '!', 'ah', 'let', 'us', 'volunteer', 'pair', '!', 'um', 'potter', 'weasley']",excellent suggestion professor snape ! ah let us volunteer pair ! um potter weasley
13695,Harry Potter and the Chamber of Secrets,Dueling Club,severus snape,weasley's wand causes devastation with the simplest spells we'll be sending potter to the hospital wing in a matchbox might i suggest someone from my own house malfoy perhaps,6250.0,male,2002,"['weasley', ""'s"", 'wand', 'cause', 'devastation', 'simple', 'spell', 'send', 'potter', 'hospital', 'wing', 'matchbox', 'might', 'I', 'suggest', 'someone', 'house', 'malfoy', 'perhaps']",weasley 's wand cause devastation simple spell send potter hospital wing matchbox might I suggest someone house malfoy perhaps,"['weasley', 'wand', 'cause', 'devastation', 'simple', 'spell', 'send', 'potter', 'hospital', 'wing', 'matchbox', 'might', 'suggest', 'someone', 'house', 'malfoy', 'perhaps']",weasley wand cause devastation simple spell send potter hospital wing matchbox might suggest someone house malfoy perhaps
13696,Harry Potter and the Chamber of Secrets,Dueling Club,gilderoy lockhart,good luck potter,6251.0,male,2002,"['good', 'luck', 'potter']",good luck potter,"['good', 'luck', 'potter']",good luck potter
13697,Harry Potter and the Chamber of Secrets,Dueling Club,harry potter,thank you sir,6252.0,male,2002,"['thank', 'sir']",thank sir,"['thank', 'sir']",thank sir
13698,Harry Potter and the Chamber of Secrets,Dueling Club,gilderoy lockhart,wands at the ready,6253.0,male,2002,"['wand', 'ready']",wand ready,"['wand', 'ready']",wand ready
13699,Harry Potter and the Chamber of Secrets,Dueling Club,draco malfoy,scared potter,6254.0,male,2002,"['scared', 'potter']",scared potter,"['scared', 'potter']",scared potter
13700,Harry Potter and the Chamber of Secrets,Dueling Club,harry potter,you wish,6255.0,male,2002,['wish'],wish,['wish'],wish
